date_time;location_description;latitude;longitude;count;device_id;point
2021-04-15T10:59:12+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-15T14:59:12+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-16T03:59:11+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-16T11:59:10+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-16T19:59:09+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-16T20:59:10+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-17T15:59:08+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-08T15:59:29+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-08T18:59:28+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-09T03:59:27+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-10T01:59:25+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-10T02:59:25+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-10T05:59:25+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-10T17:59:24+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-11T06:59:22+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-11T14:59:22+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-11T16:59:21+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-11T17:59:22+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-12T20:59:19+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-12T22:59:19+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-13T09:59:17+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-13T18:59:17+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-14T02:59:16+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-14T07:59:16+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-14T08:59:15+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-14T14:59:14+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-14T16:59:14+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-14T19:59:14+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-15T16:59:12+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-16T02:59:11+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-16T08:59:11+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-16T10:59:10+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;1;lst25275720;-37.5467229, 143.8212977
2021-04-16T16:59:10+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-16T21:59:09+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-17T01:59:09+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-17T02:59:08+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-17T03:59:09+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;1;lst25275720;-37.5467229, 143.8212977
2021-04-17T04:59:09+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-17T05:59:09+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-17T11:59:08+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-17T14:59:08+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-17T20:59:07+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-17T22:59:07+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-18T02:59:07+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-18T04:59:06+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-18T05:59:07+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-18T23:59:04+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-19T00:59:04+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-19T02:59:04+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-19T04:59:04+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-19T05:59:04+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-19T06:59:04+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-19T19:59:03+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-20T02:59:02+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;1;lst25275720;-37.5467229, 143.8212977
2021-04-20T13:59:01+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-20T15:59:01+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-20T16:59:01+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-20T19:59:00+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-21T00:09:51+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;25;cob-ped001;-37.5467229, 143.8212977
2021-04-21T00:59:00+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-21T06:58:59+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-21T10:58:59+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-21T18:58:58+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-21T22:58:57+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-22T01:59:56+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;13;cob-ped001;-37.5467229, 143.8212977
2021-04-22T02:58:57+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-22T08:58:56+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-22T08:57:06+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;cob-ped001;-37.5467229, 143.8212977
2021-04-22T17:58:56+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-22T22:51:19+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;19;cob-ped001;-37.5467229, 143.8212977
2021-04-23T03:58:55+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-23T12:58:54+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-23T16:58:53+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-24T01:58:52+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-24T05:58:52+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-24T06:58:51+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-24T07:58:52+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-24T13:58:51+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-25T02:58:50+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;1;lst25275720;-37.5467229, 143.8212977
2021-04-25T08:58:49+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-25T19:58:48+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-25T23:58:48+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;1;lst25275720;-37.5467229, 143.8212977
2021-04-26T04:58:48+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-26T08:18:33+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;cob-ped001;-37.5467229, 143.8212977
2021-04-26T09:58:47+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;1;lst25275720;-37.5467229, 143.8212977
2021-04-26T13:16:21+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;cob-ped001;-37.5467229, 143.8212977
2021-04-26T14:15:53+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;cob-ped001;-37.5467229, 143.8212977
2021-04-26T19:58:46+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;1;lst25275720;-37.5467229, 143.8212977
2021-04-27T11:58:45+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-27T17:58:44+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-28T01:01:39+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;9;cob-ped001;-37.5467229, 143.8212977
2021-04-28T05:00:16+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;27;cob-ped001;-37.5467229, 143.8212977
2021-04-28T07:58:43+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-28T07:58:59+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;1;cob-ped001;-37.5467229, 143.8212977
2021-04-28T11:58:42+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-28T12:58:42+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-28T16:58:42+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-28T19:58:41+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-28T20:53:26+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;2;cob-ped001;-37.5467229, 143.8212977
2021-04-28T21:58:41+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-28T23:58:41+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-29T00:58:41+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-29T04:50:47+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;13;cob-ped001;-37.5467229, 143.8212977
2021-04-29T08:58:40+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-29T10:58:40+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-29T17:58:39+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-04-29T19:44:33+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;cob-ped001;-37.5467229, 143.8212977
2021-04-30T07:58:38+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;1;lst25275720;-37.5467229, 143.8212977
2021-04-30T10:58:38+00:00;Robert Clark Conservatory;-37.5467229;143.8212977;0;lst25275720;-37.5467229, 143.8212977
2021-02-14T21:01:20+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1893;lst25275720;-37.568927, 143.866722
2021-02-15T03:01:19+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1893;lst25275720;-37.568927, 143.866722
2021-02-15T22:01:18+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1894;lst25275720;-37.568927, 143.866722
2021-02-15T23:35:29+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;0;cob-ped001;-37.568927, 143.866722
2021-02-16T00:01:18+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1894;lst25275720;-37.568927, 143.866722
2021-02-16T00:35:10+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;0;cob-ped001;-37.568927, 143.866722
2021-02-16T05:01:17+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1894;lst25275720;-37.568927, 143.866722
2021-02-17T23:01:14+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1898;lst25275720;-37.568927, 143.866722
2021-02-18T23:06:20+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;0;cob-ped001;-37.568927, 143.866722
2021-02-19T00:01:12+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1901;lst25275720;-37.568927, 143.866722
2021-02-19T01:01:12+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1901;lst25275720;-37.568927, 143.866722
2021-02-19T04:04:40+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;0;cob-ped001;-37.568927, 143.866722
2021-02-21T00:01:09+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1902;lst25275720;-37.568927, 143.866722
2021-02-21T22:01:07+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1902;lst25275720;-37.568927, 143.866722
2021-02-22T00:36:01+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;0;cob-ped001;-37.568927, 143.866722
2021-01-22T04:01:56+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;274;cob-ped001;-37.568927, 143.866722
2021-01-22T06:02:07+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;726;lst25275720;-37.568927, 143.866722
2021-01-22T09:01:53+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;364;cob-ped001;-37.568927, 143.866722
2021-01-22T09:02:06+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;834;lst25275720;-37.568927, 143.866722
2021-01-22T11:02:06+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;935;lst25275720;-37.568927, 143.866722
2021-01-22T11:00:23+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;189;cob-ped001;-37.568927, 143.866722
2021-01-22T12:59:19+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;5;cob-ped001;-37.568927, 143.866722
2021-01-22T15:02:06+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;979;lst25275720;-37.568927, 143.866722
2021-01-22T15:57:53+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1;cob-ped001;-37.568927, 143.866722
2021-01-22T18:02:05+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;979;lst25275720;-37.568927, 143.866722
2021-01-22T19:02:06+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;979;lst25275720;-37.568927, 143.866722
2021-01-22T20:02:05+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;979;lst25275720;-37.568927, 143.866722
2021-01-22T21:02:05+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;986;lst25275720;-37.568927, 143.866722
2021-01-22T22:02:05+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;994;lst25275720;-37.568927, 143.866722
2021-01-22T23:02:05+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;999;lst25275720;-37.568927, 143.866722
2021-01-23T04:02:05+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1325;lst25275720;-37.568927, 143.866722
2021-01-23T06:02:05+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1361;lst25275720;-37.568927, 143.866722
2021-01-23T21:02:04+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1546;lst25275720;-37.568927, 143.866722
2021-01-23T21:48:47+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;309;cob-ped001;-37.568927, 143.866722
2021-01-24T02:02:04+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1641;lst25275720;-37.568927, 143.866722
2021-01-24T03:02:04+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1690;lst25275720;-37.568927, 143.866722
2021-01-24T05:02:04+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1810;lst25275720;-37.568927, 143.866722
2021-01-24T04:47:10+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;253;cob-ped001;-37.568927, 143.866722
2021-01-24T14:02:04+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1841;lst25275720;-37.568927, 143.866722
2021-01-24T14:42:37+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;0;cob-ped001;-37.568927, 143.866722
2021-01-24T16:02:04+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1841;lst25275720;-37.568927, 143.866722
2021-01-24T16:41:46+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;0;cob-ped001;-37.568927, 143.866722
2021-01-24T17:02:04+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1841;lst25275720;-37.568927, 143.866722
2021-01-24T17:41:21+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;0;cob-ped001;-37.568927, 143.866722
2021-01-24T18:40:54+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;0;cob-ped001;-37.568927, 143.866722
2021-01-24T21:02:04+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1842;lst25275720;-37.568927, 143.866722
2021-01-24T21:40:00+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;0;cob-ped001;-37.568927, 143.866722
2021-01-24T22:39:52+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;22;cob-ped001;-37.568927, 143.866722
2021-01-24T23:39:32+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;127;cob-ped001;-37.568927, 143.866722
2021-01-25T00:02:04+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1843;lst25275720;-37.568927, 143.866722
2021-01-25T01:02:04+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1844;lst25275720;-37.568927, 143.866722
2021-01-25T01:38:14+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;515;cob-ped001;-37.568927, 143.866722
2021-01-25T04:02:04+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1844;lst25275720;-37.568927, 143.866722
2021-01-25T06:02:03+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1844;lst25275720;-37.568927, 143.866722
2021-01-25T08:34:42+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;0;cob-ped001;-37.568927, 143.866722
2021-01-25T09:02:03+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1844;lst25275720;-37.568927, 143.866722
2021-01-25T14:31:42+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;0;cob-ped001;-37.568927, 143.866722
2021-01-25T15:02:03+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1844;lst25275720;-37.568927, 143.866722
2021-01-25T17:02:03+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1844;lst25275720;-37.568927, 143.866722
2021-01-25T17:30:16+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;0;cob-ped001;-37.568927, 143.866722
2021-01-25T20:02:02+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1844;lst25275720;-37.568927, 143.866722
2021-01-25T21:28:32+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;0;cob-ped001;-37.568927, 143.866722
2021-01-25T22:02:02+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1844;lst25275720;-37.568927, 143.866722
2021-01-25T22:28:12+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1;cob-ped001;-37.568927, 143.866722
2021-01-26T01:02:02+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1844;lst25275720;-37.568927, 143.866722
2021-01-26T07:02:02+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1856;lst25275720;-37.568927, 143.866722
2021-01-26T12:22:27+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;0;cob-ped001;-37.568927, 143.866722
2021-01-26T13:21:56+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;0;cob-ped001;-37.568927, 143.866722
2021-01-26T17:02:00+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1857;lst25275720;-37.568927, 143.866722
2021-01-26T17:20:19+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;0;cob-ped001;-37.568927, 143.866722
2021-01-26T20:19:13+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;0;cob-ped001;-37.568927, 143.866722
2021-01-26T21:19:30+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;32;cob-ped001;-37.568927, 143.866722
2021-01-26T22:02:00+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1857;lst25275720;-37.568927, 143.866722
2021-01-26T23:18:24+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;150;cob-ped001;-37.568927, 143.866722
2021-01-27T03:17:08+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;841;cob-ped001;-37.568927, 143.866722
2021-01-27T06:16:16+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;651;cob-ped001;-37.568927, 143.866722
2021-01-27T09:01:59+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1859;lst25275720;-37.568927, 143.866722
2021-01-27T09:14:38+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;6;cob-ped001;-37.568927, 143.866722
2021-01-27T12:01:59+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1861;lst25275720;-37.568927, 143.866722
2021-01-27T14:01:59+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1861;lst25275720;-37.568927, 143.866722
2021-01-27T14:12:20+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;0;cob-ped001;-37.568927, 143.866722
2021-01-27T15:01:59+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1861;lst25275720;-37.568927, 143.866722
2021-01-27T16:01:58+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1861;lst25275720;-37.568927, 143.866722
2021-01-27T16:11:34+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;0;cob-ped001;-37.568927, 143.866722
2021-01-27T18:01:58+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1861;lst25275720;-37.568927, 143.866722
2021-01-27T19:10:24+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;0;cob-ped001;-37.568927, 143.866722
2021-01-27T20:01:58+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1861;lst25275720;-37.568927, 143.866722
2021-01-27T23:01:58+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1861;lst25275720;-37.568927, 143.866722
2021-01-28T11:04:19+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;0;cob-ped001;-37.568927, 143.866722
2021-01-28T12:01:57+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1862;lst25275720;-37.568927, 143.866722
2021-01-28T14:01:57+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1862;lst25275720;-37.568927, 143.866722
2021-01-28T16:01:56+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1862;lst25275720;-37.568927, 143.866722
2021-01-28T16:02:10+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;0;cob-ped001;-37.568927, 143.866722
2021-01-28T20:01:55+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1862;lst25275720;-37.568927, 143.866722
2021-01-29T01:01:56+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1864;lst25275720;-37.568927, 143.866722
2021-01-29T03:01:55+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1864;lst25275720;-37.568927, 143.866722
2021-01-31T23:31:49+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;0;cob-ped001;-37.568927, 143.866722
2021-02-01T23:21:51+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;0;cob-ped001;-37.568927, 143.866722
2021-02-02T04:01:47+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1872;lst25275720;-37.568927, 143.866722
2021-02-02T05:01:47+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1872;lst25275720;-37.568927, 143.866722
2021-02-05T00:01:41+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1880;lst25275720;-37.568927, 143.866722
2021-02-05T02:01:40+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1880;lst25275720;-37.568927, 143.866722
2021-02-05T05:01:40+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1880;lst25275720;-37.568927, 143.866722
2021-02-08T00:01:34+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1884;lst25275720;-37.568927, 143.866722
2021-02-08T04:51:35+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;0;cob-ped001;-37.568927, 143.866722
2021-02-08T05:01:34+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1884;lst25275720;-37.568927, 143.866722
2021-02-08T20:43:55+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;0;cob-ped001;-37.568927, 143.866722
2021-02-09T20:34:46+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;3;cob-ped001;-37.568927, 143.866722
2021-02-10T00:01:30+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1885;lst25275720;-37.568927, 143.866722
2021-02-10T01:01:30+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;1885;lst25275720;-37.568927, 143.866722
2021-02-10T02:33:08+00:00;Llanberris Athletics Reserve;-37.568927;143.866722;4;cob-ped001;-37.568927, 143.866722
